row_id,text,label,original_label,label_changed,notes,source_url,reviewed,source_type
240,"Thanks! I'm a software engineer and I've been using StackExchange for years; never knew there was a mechanics section. Yes, I'm referring to the signal wire providing input into the ECU. I will have time tomorrow night to run some other tests.(check the other 3 sensor signals, etc). Yes, I'm thinking there's probably a damaged wire. Apparently it's a problem with the Tundras. Especially the connectors. Maybe there's a rub somewhere in the loom and I'm getting some noise onto the ground wire? Checking the other sensors should help. My problem is getting an ECU pinout.",diagnostic_explanation,clarification_request,yes,AI review changed the pre-label; user confirmation required,https://mechanics.stackexchange.com/q/101963#comment172222_101963,AI-reviewed; user confirmation required,comment
241,"Would 1999 car really use an open system? I used to drive '89 Opel Vectra, it definitely didn't have an overflow tank open to air.",clarification_request,clarification_request,no,AI review retained the pre-label; user confirmation required,https://mechanics.stackexchange.com/q/101962#comment172218_101962,AI-reviewed; user confirmation required,comment
242,"To be slightly snarky, but also out of genuine curiosity based on my past experiences with car dealerships: this is all very nice in theory, but do you anticipate that the dealer will know that checkbox exists, or care, or honestly select it as promised, or that it will remain selected if they do?",clarification_request,clarification_request,no,AI review retained the pre-label; user confirmation required,https://mechanics.stackexchange.com/q/101937#comment172188_101937,AI-reviewed; user confirmation required,comment
243,Welcome to Motor Vehicle Maintenance & Repair! What is the year/make/model/engine of the vehicle in question?,clarification_request,clarification_request,no,AI review retained the pre-label; user confirmation required,https://mechanics.stackexchange.com/q/101934#comment172180_101934,AI-reviewed; user confirmation required,comment
244,"Is this only happening when someone remains in the car? Or when there is a package or heavy object on a passenger seat? Or has a seat belt (with no passenger there) remained fastened instead of unbuckled? Could it be a ""child left in car"" warning?",clarification_request,clarification_request,no,AI review retained the pre-label; user confirmation required,https://mechanics.stackexchange.com/q/101929#comment172179_101929,AI-reviewed; user confirmation required,comment
245,"Is there anyway you could get a video with decent quality audio of what you're observing? If you post a link to it here, we might have a much better idea of what is going on.",clarification_request,clarification_request,no,AI review retained the pre-label; user confirmation required,https://mechanics.stackexchange.com/q/101928#comment172175_101928,AI-reviewed; user confirmation required,comment
246,You say you're hearing a knocking sound that stops after a few minutes going up and down a hill ... is that with or without the brakes applied the whole time? Is the knocking rhythmic? How long has all of this been going on? Do you feel pulsating through the brake pedal when you hear the noise?,clarification_request,clarification_request,no,AI review retained the pre-label; user confirmation required,https://mechanics.stackexchange.com/q/101928#comment172171_101928,AI-reviewed; user confirmation required,comment
247,Welcome to Motor Vehicle Maintenance & Repair! Did you try to start it before you did the anti-theft?,clarification_request,clarification_request,no,AI review retained the pre-label; user confirmation required,https://mechanics.stackexchange.com/q/101927#comment172168_101927,AI-reviewed; user confirmation required,comment
248,Is belt routing correct?,clarification_request,clarification_request,no,AI review retained the pre-label; user confirmation required,https://mechanics.stackexchange.com/q/101921#comment172164_101921,AI-reviewed; user confirmation required,comment
249,Welcome to Motor Vehicle Maintenance & Repair! Can you edit your question to include what exactly your question is or what it is you want to know? What have you done to try and fix things?,clarification_request,clarification_request,no,AI review retained the pre-label; user confirmation required,https://mechanics.stackexchange.com/q/101921#comment172163_101921,AI-reviewed; user confirmation required,comment
250,"@RussellMcMahon And what the danger would be? If it's at 70%, I charge not 80% above 70%, but 10% above 70% to reach 80%. It's simple math to calculate the charging time. And yes, it's floating at 42V. When the red light turns into green, a wattmeter shows charging tail current, which is continuously reducing. The green light doesn't mean it's disconnected.",diagnostic_explanation,diagnostic_explanation,no,AI review retained the pre-label; user confirmation required,https://mechanics.stackexchange.com/q/101909#comment172162_101909,AI-reviewed; user confirmation required,comment
251,Is this question and associated answer helpful? mechanics.stackexchange.com/q/89951/57,clarification_request,clarification_request,no,AI review retained the pre-label; user confirmation required,https://mechanics.stackexchange.com/q/101914#comment172161_101914,AI-reviewed; user confirmation required,comment
252,"How small is a small amount? A tablespoon, a cup?",clarification_request,clarification_request,no,AI review retained the pre-label; user confirmation required,https://mechanics.stackexchange.com/q/101914#comment172158_101914,AI-reviewed; user confirmation required,comment
253,Are you looking at a quality one or a bargain-priced janky one?,clarification_request,clarification_request,no,AI review retained the pre-label; user confirmation required,https://mechanics.stackexchange.com/q/101907#comment172154_101907,AI-reviewed; user confirmation required,comment
